"spatialunit_uid","spatialunit_current_id","spatialunit_ontology","name","name_de","name_fr","name_it","country","canton","district","municipal","residence_area","neighborhood","region","zone","spatialunit_hist_id","canton_hist_id","district_hist_id","valid_from","valid_until"
"6487_A.ADM3",6487,Municipality,Val-de-Ruz,Val-de-Ruz,Val-de-Ruz,Val-de-Ruz,false,false,false,true,false,false,false,false,16115,24,10320,2018-01-01,2999-12-31
"605_A.ADM3",605,Municipality,Bowil,Bowil,Bowil,Bowil,false,false,false,true,false,false,false,false,15170,2,10288,2010-01-01,2999-12-31
"152_A.ADM3",152,Municipality,Herrliberg,Herrliberg,Herrliberg,Herrliberg,false,false,false,true,false,false,false,false,12316,1,10077,1960-01-01,2999-12-31
"29_A.ADM3",29,Municipality,Flurlingen,Flurlingen,Flurlingen,Flurlingen,false,false,false,true,false,false,false,false,11935,1,10082,1960-01-01,2999-12-31
"6151_A.ADM3",6151,Municipality,Champéry,Champéry,Champéry,Champéry,false,false,false,true,false,false,false,false,11415,23,10013,1960-01-01,2999-12-31
"2892_A.ADM3",2892,Municipality,Oberdorf (BL),Oberdorf (BL),Oberdorf (BL),Oberdorf (BL),false,false,false,true,false,false,false,false,13820,13,10240,1994-01-01,2999-12-31
"3204_A.ADM3",3204,Municipality,Wittenbach,Wittenbach,Wittenbach,Wittenbach,false,false,false,true,false,false,false,false,14381,17,10266,2003-01-01,2999-12-31
"5187_A.ADM3",5187,Municipality,Gravesano,Gravesano,Gravesano,Gravesano,false,false,false,true,false,false,false,false,12118,21,10003,1960-01-01,2999-12-31
"2207_A.ADM2",2207,District,District de Lausanne,District de Lausanne,District de Lausanne,District de Lausanne,false,false,true,false,false,false,false,false,10048,22,10048,1960-01-01,2006-08-31
"5693_A.ADM3",5693,Municipality,Montanaire,Montanaire,Montanaire,Montanaire,false,false,false,true,false,false,false,false,15616,22,10275,2013-01-01,2999-12-31
"3702_A.ADM3",3702,Municipality,Ausserferrera,Ausserferrera,Ausserferrera,Ausserferrera,false,false,false,true,false,false,false,false,14237,18,10259,2001-01-01,2007-12-31
"1621_A.ADM3",1621,Municipality,Nidfurn,Nidfurn,Nidfurn,Nidfurn,false,false,false,true,false,false,false,false,12523,8,10109,1960-01-01,2006-06-30
"1218_A.ADM3",1218,Municipality,Spiringen,Spiringen,Spiringen,Spiringen,false,false,false,true,false,false,false,false,10364,4,10061,1960-01-01,2999-12-31
"5668_A.ADM3",5668,Municipality,Cremin,Cremin,Cremin,Cremin,false,false,false,true,false,false,false,false,14834,22,10274,2006-09-01,2016-12-31
"6610_A.ADM3",6610,Municipality,Céligny,Céligny,Céligny,Céligny,false,false,false,true,false,false,false,false,11387,25,10187,1960-01-01,2999-12-31
"3962_A.ADM3",3962,Municipality,Schiers,Schiers,Schiers,Schiers,false,false,false,true,false,false,false,false,16036,18,10315,2017-01-01,2999-12-31
"5685_A.ADM3",5685,Municipality,Saint-Cierges,Saint-Cierges,Saint-Cierges,Saint-Cierges,false,false,false,true,false,false,false,false,14614,22,10275,2006-09-01,2012-12-31
"3615_A.ADM3",3615,Municipality,Siat,Siat,Siat,Siat,false,false,false,true,false,false,false,false,14204,18,10257,2001-01-01,2013-12-31
"5725_A.ADM3",5725,Municipality,Prangins,Prangins,Prangins,Prangins,false,false,false,true,false,false,false,false,14582,22,10280,2006-09-01,2999-12-31
"2183_A.ADM3",2183,Municipality,Corminboeuf,Corminboeuf,Corminboeuf,Corminboeuf,false,false,false,true,false,false,false,false,15692,10,10104,2017-01-01,2999-12-31
"5625_A.ADM3",5625,Municipality,Bussy-Chardonney,Bussy-Chardonney,Bussy-Chardonney,Bussy-Chardonney,false,false,false,true,false,false,false,false,14551,22,10279,2006-09-01,2021-06-30
"5091_A.ADM3",5091,Municipality,Ascona,Ascona,Ascona,Ascona,false,false,false,true,false,false,false,false,11673,21,10004,1960-01-01,2999-12-31
"382_A.ADM3",382,Municipality,Büetigen,Büetigen,Büetigen,Büetigen,false,false,false,true,false,false,false,false,15045,2,10285,2010-01-01,2999-12-31
"2844_A.ADM3",2844,Municipality,Buus,Buus,Buus,Buus,false,false,false,true,false,false,false,false,13783,13,10238,1994-01-01,2999-12-31
"587_A.ADM3",587,Municipality,Matten bei Interlaken,Matten bei Interlaken,Matten bei Interlaken,Matten bei Interlaken,false,false,false,true,false,false,false,false,15159,2,10292,2010-01-01,2999-12-31
"5113_A.ADM3",5113,Municipality,Locarno,Locarno,Locarno,Locarno,false,false,false,true,false,false,false,false,12828,21,10004,1960-01-01,2999-12-31
"2841_A.ADM3",2841,Municipality,Anwil,Anwil,Anwil,Anwil,false,false,false,true,false,false,false,false,13780,13,10238,1994-01-01,2999-12-31
"105_A.ADM2",105,District,Bezirk Hinwil,Bezirk Hinwil,Bezirk Hinwil,Bezirk Hinwil,false,false,true,false,false,false,false,false,10079,1,10079,1960-01-01,2999-12-31
"6153_A.ADM3",6153,Municipality,Monthey,Monthey,Monthey,Monthey,false,false,false,true,false,false,false,false,12323,23,10013,1960-01-01,2999-12-31
"5843_A.ADM3",5843,Municipality,Rougemont,Rougemont,Rougemont,Rougemont,false,false,false,true,false,false,false,false,14618,22,10282,2006-09-01,2999-12-31
"1056_A.ADM3",1056,Municipality,Greppen,Greppen,Greppen,Greppen,false,false,false,true,false,false,false,false,15551,3,10299,2013-01-01,2999-12-31
"5564_A.ADM3",5564,Municipality,Novalles,Novalles,Novalles,Novalles,false,false,false,true,false,false,false,false,14617,22,10276,2006-09-01,2999-12-31
"4739_A.ADM3",4739,Municipality,Weingarten,Weingarten,Weingarten,Weingarten,false,false,false,true,false,false,false,false,10346,20,10010,1960-01-01,1994-12-31
"3693_A.ADM3",3693,Municipality,Nufenen,Nufenen,Nufenen,Nufenen,false,false,false,true,false,false,false,false,15986,18,10317,2017-01-01,2018-12-31
"548_A.ADM3",548,Municipality,Ruppoldsried,Ruppoldsried,Ruppoldsried,Ruppoldsried,false,false,false,true,false,false,false,false,15127,2,10285,2010-01-01,2012-12-31
"2103_A.ADM3",2103,Municipality,Vauderens,Vauderens,Vauderens,Vauderens,false,false,false,true,false,false,false,false,10913,10,10106,1960-01-01,2000-12-31
"2259_A.ADM3",2259,Municipality,Galmiz,Galmiz,Galmiz,Galmiz,false,false,false,true,false,false,false,false,12107,10,10103,1960-01-01,2021-12-31
"5076_A.ADM3",5076,Municipality,Personico,Personico,Personico,Personico,false,false,false,true,false,false,false,false,13153,21,10005,1960-01-01,2999-12-31
"6473_A.ADM3",6473,Municipality,Chézard-Saint-Martin,Chézard-Saint-Martin,Chézard-Saint-Martin,Chézard-Saint-Martin,false,false,false,true,false,false,false,false,11614,24,10185,1960-01-01,2012-12-31
"5523_A.ADM3",5523,Municipality,Froideville,Froideville,Froideville,Froideville,false,false,false,true,false,false,false,false,14748,22,10275,2006-09-01,2999-12-31
"538_A.ADM3",538,Municipality,Fraubrunnen,Fraubrunnen,Fraubrunnen,Fraubrunnen,false,false,false,true,false,false,false,false,15633,2,10288,2014-01-01,2999-12-31
"1039_A.ADM3",1039,Municipality,Römerswil,Römerswil,Römerswil,Römerswil,false,false,false,true,false,false,false,false,15592,3,10300,2013-01-01,2999-12-31
"2182_A.ADM3",2182,Municipality,Cormagens,Cormagens,Cormagens,Cormagens,false,false,false,true,false,false,false,false,11624,10,10104,1960-01-01,2003-12-31
"2284_A.ADM3",2284,Municipality,Mont-Vully,Mont-Vully,Mont-Vully,Mont-Vully,false,false,false,true,false,false,false,false,15679,10,10103,2016-01-01,2999-12-31
"2846_A.ADM3",2846,Municipality,Gelterkinden,Gelterkinden,Gelterkinden,Gelterkinden,false,false,false,true,false,false,false,false,13785,13,10238,1994-01-01,2999-12-31
"2791_A.ADM3",2791,Municipality,Röschenz,Röschenz,Röschenz,Röschenz,false,false,false,true,false,false,false,false,13849,13,10236,1994-01-01,2999-12-31
"139_A.ADM3",139,Municipality,Rüschlikon,Rüschlikon,Rüschlikon,Rüschlikon,false,false,false,true,false,false,false,false,12832,1,10078,1960-01-01,2999-12-31
"3774_A.ADM3",3774,Municipality,Soglio,Soglio,Soglio,Soglio,false,false,false,true,false,false,false,false,14269,18,10254,2001-01-01,2009-12-31
"2472_A.ADM3",2472,Municipality,Büren (SO),Büren (SO),Büren (SO),Büren (SO),false,false,false,true,false,false,false,false,11510,11,10099,1960-01-01,2999-12-31
"827_A.ADM3",827,Municipality,Montmelon,Montmelon,Montmelon,Montmelon,false,false,false,true,false,false,false,false,11054,2,10147,1960-01-01,1978-12-31
"2766_A.ADM3",2766,Municipality,Birsfelden,Birsfelden,Birsfelden,Birsfelden,false,false,false,true,false,false,false,false,13829,13,10092,1994-01-01,2999-12-31
"821_A.ADM3",821,Municipality,Fregiécourt,Fregiécourt,Fregiécourt,Fregiécourt,false,false,false,true,false,false,false,false,11034,2,10147,1960-01-01,1978-12-31
"5745_A.ADM3",5745,Municipality,Baulmes,Baulmes,Baulmes,Baulmes,false,false,false,true,false,false,false,false,14787,22,10276,2006-09-01,2999-12-31
"3441_A.ADM3",3441,Municipality,Andwil (SG),Andwil (SG),Andwil (SG),Andwil (SG),false,false,false,true,false,false,false,false,14464,17,10266,2003-01-01,2999-12-31
"391_A.ADM3",391,Municipality,Oberwil bei Büren,Oberwil bei Büren,Oberwil bei Büren,Oberwil bei Büren,false,false,false,true,false,false,false,false,15054,2,10285,2010-01-01,2999-12-31
"142_A.ADM3",142,Municipality,Wädenswil,Wädenswil,Wädenswil,Wädenswil,false,false,false,true,false,false,false,false,10455,1,10078,1960-01-01,2018-12-31
"4181_A.ADM3",4181,Municipality,Wittnau,Wittnau,Wittnau,Wittnau,false,false,false,true,false,false,false,false,10353,19,10021,1960-01-01,2999-12-31
"5644_A.ADM3",5644,Municipality,Reverolle,Reverolle,Reverolle,Reverolle,false,false,false,true,false,false,false,false,14608,22,10279,2006-09-01,2021-06-30
"3808_A.ADM3",3808,Municipality,Rossa,Rossa,Rossa,Rossa,false,false,false,true,false,false,false,false,16014,18,10313,2017-01-01,2999-12-31
"1230_A.ADM4",1230,Residential Area,Bettingen,Bettingen,Bettingen,Bettingen,false,false,false,false,true,false,false,false,1230,12,,1948-01-01,2999-12-31
"3421_A.ADM3",3421,Municipality,Bronschhofen,Bronschhofen,Bronschhofen,Bronschhofen,false,false,false,true,false,false,false,false,14458,17,10268,2003-01-01,2012-12-31
"2112_A.ADM3",2112,Municipality,Vuarmarens,Vuarmarens,Vuarmarens,Vuarmarens,false,false,false,true,false,false,false,false,14527,10,10106,2006-01-01,2011-12-31
"4145_A.ADM3",4145,Municipality,Teufenthal (AG),Teufenthal (AG),Teufenthal (AG),Teufenthal (AG),false,false,false,true,false,false,false,false,10562,19,10022,1960-01-01,2999-12-31
"3534_A.ADM3",3534,Municipality,Mulegns,Mulegns,Mulegns,Mulegns,false,false,false,true,false,false,false,false,14161,18,10263,2001-01-01,2015-12-31
"4621_A.ADM3",4621,Municipality,Warth-Weiningen,Warth-Weiningen,Warth-Weiningen,Warth-Weiningen,false,false,false,true,false,false,false,false,15430,20,10294,2011-01-01,2999-12-31
"1701_A.ADM2",1701,District,Bezirk St. Gallen,Bezirk St. Gallen,Bezirk St. Gallen,Bezirk St. Gallen,false,false,true,false,false,false,false,false,10170,17,10170,1960-01-01,2002-12-31
"2216_A.ADM3",2216,Municipality,Pierrafortscha,Pierrafortscha,Pierrafortscha,Pierrafortscha,false,false,false,true,false,false,false,false,13141,10,10104,1960-01-01,2999-12-31
"4256_A.ADM3",4256,Municipality,Obermumpf,Obermumpf,Obermumpf,Obermumpf,false,false,false,true,false,false,false,false,12468,19,10018,1960-01-01,2999-12-31
"6087_A.ADM3",6087,Municipality,Saint-Martin (VS),Saint-Martin (VS),Saint-Martin (VS),Saint-Martin (VS),false,false,false,true,false,false,false,false,13032,23,10031,1960-01-01,2999-12-31
"9178_A.ADM3",9178,Municipality,Zugersee (ZG),Zugersee (ZG),Zugersee (ZG),Zugersee (ZG),false,false,false,true,false,false,false,false,10249,9,10108,1960-01-01,2999-12-31
"2021_A.ADM3",2021,Municipality,Les Friques,Les Friques,Les Friques,Les Friques,false,false,false,true,false,false,false,false,12774,10,10107,1960-01-01,1990-12-31
"2228_A.ADM3",2228,Municipality,Villars-sur-Glâne,Villars-sur-Glâne,Villars-sur-Glâne,Villars-sur-Glâne,false,false,false,true,false,false,false,false,10162,10,10104,1960-01-01,2999-12-31
"4426_A.ADM3",4426,Municipality,Kesswil,Kesswil,Kesswil,Kesswil,false,false,false,true,false,false,false,false,15409,20,10293,2011-01-01,2999-12-31
"5229_A.ADM3",5229,Municipality,Valcolla,Valcolla,Valcolla,Valcolla,false,false,false,true,false,false,false,false,10936,21,10003,1960-01-01,2013-04-13
"1302_A.ADM2",1302,District,Bezirk Laufen,Bezirk Laufen,Bezirk Laufen,Bezirk Laufen,false,false,true,false,false,false,false,false,10236,13,10236,1994-01-01,2999-12-31
"5208_A.ADM3",5208,Municipality,Origlio,Origlio,Origlio,Origlio,false,false,false,true,false,false,false,false,12488,21,10003,1960-01-01,2999-12-31
"482_A.ADM3",482,Municipality,Vermes,Vermes,Vermes,Vermes,false,false,false,true,false,false,false,false,10990,2,10145,1960-01-01,1978-12-31
"16_A.ADM1",16,Canton,Canton of Appenzell Innerrhoden,Kanton Appenzell Innerrhoden,Canton d'Appenzell Rhodes-Intérieures,Cantone di Appenzello Interno,false,true,false,false,false,false,false,false,16,16,,1848-01-01,2999-12-31
"2919_A.ADM3",2919,Municipality,Stetten (SH),Stetten (SH),Stetten (SH),Stetten (SH),false,false,false,true,false,false,false,false,10586,14,10090,1960-01-01,2999-12-31
"3694_A.ADM3",3694,Municipality,Splügen,Splügen,Splügen,Splügen,false,false,false,true,false,false,false,false,16044,18,10317,2017-01-01,2018-12-31
"3692_A.ADM3",3692,Municipality,Medels im Rheinwald,Medels im Rheinwald,Medels im Rheinwald,Medels im Rheinwald,false,false,false,true,false,false,false,false,14232,18,10259,2001-01-01,2005-12-31
"691_A.ADM3",691,Municipality,Crémines,Crémines,Crémines,Crémines,false,false,false,true,false,false,false,false,15212,2,10283,2010-01-01,2999-12-31
"2784_A.ADM3",2784,Municipality,Dittingen,Dittingen,Dittingen,Dittingen,false,false,false,true,false,false,false,false,13842,13,10236,1994-01-01,2999-12-31
"2076_A.ADM3",2076,Municipality,Fuyens,Fuyens,Fuyens,Fuyens,false,false,false,true,false,false,false,false,11377,10,10106,1960-01-01,1977-12-31
"313_A.ADM2",313,District,Wahlkreis Hochdorf,Wahlkreis Hochdorf,Wahlkreis Hochdorf,Wahlkreis Hochdorf,false,false,true,false,false,false,false,false,10300,3,10300,2013-01-01,2999-12-31
"6723_A.ADM3",6723,Municipality,Soulce,Soulce,Soulce,Soulce,false,false,false,true,false,false,false,false,13294,26,10224,1979-01-01,2012-12-31
"2971_A.ADM3",2971,Municipality,Hallau,Hallau,Hallau,Hallau,false,false,false,true,false,false,false,false,12020,14,10086,1960-01-01,2999-12-31
"2887_A.ADM3",2887,Municipality,Lampenberg,Lampenberg,Lampenberg,Lampenberg,false,false,false,true,false,false,false,false,13815,13,10240,1994-01-01,2999-12-31
"1124_A.ADM3",1124,Municipality,Buchs (LU),Buchs (LU),Buchs (LU),Buchs (LU),false,false,false,true,false,false,false,false,11455,3,10062,1960-01-01,2005-12-31
"5397_A.ADM3",5397,Municipality,Centovalli,Centovalli,Centovalli,Centovalli,false,false,false,true,false,false,false,false,14973,21,10004,2009-10-25,2999-12-31
"110_A.ADM2",110,District,Bezirk Winterthur,Bezirk Winterthur,Bezirk Winterthur,Bezirk Winterthur,false,false,true,false,false,false,false,false,10074,1,10074,1960-01-01,2999-12-31
"3336_A.ADM3",3336,Municipality,Rapperswil (SG),Rapperswil (SG),Rapperswil (SG),Rapperswil (SG),false,false,false,true,false,false,false,false,14430,17,10270,2003-01-01,2006-12-31
"3944_A.ADM3",3944,Municipality,Says,Says,Says,Says,false,false,false,true,false,false,false,false,14336,18,10253,2001-01-01,2007-12-31
"518_A.ADM3",518,Municipality,Goumois,Goumois,Goumois,Goumois,false,false,false,true,false,false,false,false,10961,2,10159,1960-01-01,1978-12-31
"513_A.ADM3",513,Municipality,Les Breuleux,Les Breuleux,Les Breuleux,Les Breuleux,false,false,false,true,false,false,false,false,10955,2,10159,1960-01-01,1978-12-31
"6603_A.ADM3",6603,Municipality,Avully,Avully,Avully,Avully,false,false,false,true,false,false,false,false,11664,25,10187,1960-01-01,2999-12-31
"97_A.ADM3",97,Municipality,Rümlang,Rümlang,Rümlang,Rümlang,false,false,false,true,false,false,false,false,12834,1,10080,1960-01-01,2999-12-31
"411_A.ADM3",411,Municipality,Kernenried,Kernenried,Kernenried,Kernenried,false,false,false,true,false,false,false,false,15068,2,10287,2010-01-01,2999-12-31
"3034_A.ADM3",3034,Municipality,Rehetobel,Rehetobel,Rehetobel,Rehetobel,false,false,false,true,false,false,false,false,13169,15,10057,1960-01-01,2999-12-31
"2108_A.ADM2",2108,District,Distretto di Vallemaggia,Distretto di Vallemaggia,Distretto di Vallemaggia,Distretto di Vallemaggia,false,false,true,false,false,false,false,false,10042,21,10042,1960-01-01,2999-12-31
"5458_A.ADM3",5458,Municipality,Faoug,Faoug,Faoug,Faoug,false,false,false,true,false,false,false,false,14749,22,10274,2006-09-01,2999-12-31
"5043_A.ADM3",5043,Municipality,Olivone,Olivone,Olivone,Olivone,false,false,false,true,false,false,false,false,12506,21,10006,1960-01-01,2006-10-21
"1311_A.ADM3",1311,Municipality,Gersau,Gersau,Gersau,Gersau,false,false,false,true,false,false,false,false,12033,5,10059,1960-01-01,2999-12-31
"3506_A.ADM3",3506,Municipality,Vaz/Obervaz,Vaz/Obervaz,Vaz/Obervaz,Vaz/Obervaz,false,false,false,true,false,false,false,false,15962,18,10307,2017-01-01,2999-12-31
"21_A.ADM1",21,Canton,Canton Ticino,Kanton Tessin,Canton du Tessin,Canton Ticino,false,true,false,false,false,false,false,false,21,21,,1848-01-01,2999-12-31
"1060_A.ADM3",1060,Municipality,Littau,Littau,Littau,Littau,false,false,false,true,false,false,false,false,12827,3,10064,1960-01-01,2009-12-31
"489_A.ADM3",489,Municipality,Rossemaison,Rossemaison,Rossemaison,Rossemaison,false,false,false,true,false,false,false,false,13243,2,10145,1976-01-01,1978-12-31
"6233_A.ADM3",6233,Municipality,Chandolin,Chandolin,Chandolin,Chandolin,false,false,false,true,false,false,false,false,11440,23,10178,1960-01-01,2008-12-31
"3664_A.ADM3",3664,Municipality,Portein,Portein,Portein,Portein,false,false,false,true,false,false,false,false,14223,18,10259,2001-01-01,2009-12-31
"225_A.ADM2",225,District,Amtsbezirk Trachselwald,Amtsbezirk Trachselwald,Amtsbezirk Trachselwald,Amtsbezirk Trachselwald,false,false,true,false,false,false,false,false,10243,2,10243,1994-01-01,2009-12-31
"1105_A.ADM3",1105,Municipality,Wilihof,Wilihof,Wilihof,Wilihof,false,false,false,true,false,false,false,false,10339,3,10063,1960-01-01,2004-12-31
"2299_A.ADM3",2299,Municipality,Plaffeien,Plaffeien,Plaffeien,Plaffeien,false,false,false,true,false,false,false,false,15694,10,10102,2017-01-01,2999-12-31
"3373_A.ADM3",3373,Municipality,Krinau,Krinau,Krinau,Krinau,false,false,false,true,false,false,false,false,14442,17,10264,2003-01-01,2012-12-31
"574_A.ADM3",574,Municipality,Brienzwiler,Brienzwiler,Brienzwiler,Brienzwiler,false,false,false,true,false,false,false,false,15147,2,10292,2010-01-01,2999-12-31
"562_A.ADM3",562,Municipality,Aeschi bei Spiez,Aeschi bei Spiez,Aeschi bei Spiez,Aeschi bei Spiez,false,false,false,true,false,false,false,false,15138,2,10291,2010-01-01,2999-12-31
"973_A.ADM3",973,Municipality,Bettenhausen,Bettenhausen,Bettenhausen,Bettenhausen,false,false,false,true,false,false,false,false,15477,2,10286,2011-01-01,2999-12-31
"4124_A.ADM3",4124,Municipality,Bözberg,Bözberg,Bözberg,Bözberg,false,false,false,true,false,false,false,false,15615,19,10023,2013-01-01,2999-12-31
"1811_A.ADM2",1811,District,Bezirk Oberlandquart,Bezirk Oberlandquart,Bezirk Oberlandquart,Bezirk Oberlandquart,false,false,true,false,false,false,false,false,10175,18,10175,1960-01-01,2000-12-31
